Time: 0
  anyinit_procdff_31428 = 0000000000000000000000000000000100010000000000000000000000000000
  anyinit_procdff_31443 = 0000000000010000000000000000000000000000000000000000000000000000
  anyinit_procdff_31453 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_31458 = 1
  anyinit_procdff_31463 = 0000000000000000000000000000000000000000000000100000000000000000
  anyinit_procdff_31468 = 0000000000000000000000000000000000000000000000000000000000001000
  anyinit_procdff_31473 = 0000000000000000000000000000000000000000000000000000000010000000
  anyinit_procdff_31483 = 0001
  anyinit_procdff_31488 = 0010
  anyinit_procdff_31493 = 1000
  anyinit_procdff_31498 = 00000000000000000000000000000100
  anyinit_procdff_31503 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_31508 = 1000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_31513 = 0000000000000000000000000000000000000000000000000000000000000110
  anyinit_procdff_31518 = 10000000000000000000000000000000
  anyinit_procdff_31523 = 0110100110001000000000010100011010000000000000000000000000000010
  anyinit_procdff_31528 = 0000000000000100000000000000000000000000000000000000000000000000
  anyinit_procdff_31533 = 0000000000000000000000000000000000100000000000000000000000000000
  anyinit_procdff_31538 = 0000000000000000010000000000000000000000000000000000000000000000
  anyinit_procdff_31543 = 1100000010010010000000101000011000110000000100010000000000001000
  anyinit_procdff_31548 = 1
  anyinit_procdff_31553 = 0000000000001000
  anyinit_procdff_31558 = 0000000100000000
  anyinit_procdff_31563 = 1
  anyinit_procdff_31568 = 0000001000000000
  anyinit_procdff_31578 = 01000000000000000000000000000010
  anyinit_procdff_31583 = 0
  anyinit_procdff_31588 = 1
  anyinit_procdff_31593 = 1
  anyinit_procdff_31598 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_31603 = 0000001000000000000010000000000000000000000000000000000000000000
  anyinit_procdff_31613 = 0
  anyinit_procdff_31618 = 1
  anyinit_procdff_31623 = 1
  anyinit_procdff_31628 = 1
  anyinit_procdff_31638 = 0000000000000010000000000100000000000001000000000000000000000001
  anyinit_procdff_31643 = 0000000000000000000000000000000100000000000000000000000010000000
  anyinit_procdff_31648 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_31663 = 0000000000000000000000000000000000000000000001000000000000000000
  anyinit_procdff_31673 = 0000000000000000000000001100101000010001000001000000000000011000
  anyinit_procdff_31678 = 1
  anyinit_procdff_31683 = 0000000000000000000000000000000000000000000000000000000000000001
  anyinit_procdff_31688 = 0000000000000000000000000000000000000000000000000000000000010001
  anyinit_procdff_31693 = 0000000000000000000000010000000000000000000000000000000000000000
  anyinit_procdff_31703 = 0000
  anyinit_procdff_31708 = 0010
  anyinit_procdff_31713 = 0001
  anyinit_procdff_31718 = 00000000000000000000000000000100
  anyinit_procdff_31723 = 0000000000000000000000000000000000000000000000000000100000000000
  anyinit_procdff_31728 = 0000001000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_31733 = 1010001000001000001000110000000000001010000000000010000000001000
  anyinit_procdff_31738 = 01011111001010000000000000000001
  anyinit_procdff_31743 = 1111111111110011111111111110111110100000000000000000000000001000
  anyinit_procdff_31748 = 0000000000000000000000001000000000000000000000000000000000000000
  anyinit_procdff_31753 = 0000000000000010000000000000000000000000000000000000000000000000
  anyinit_procdff_31758 = 0000000000000000000000000000000000000000000000000000000100000000
  anyinit_procdff_31763 = 0000000000000000000000010000001000000000000000000000000000000000
  anyinit_procdff_31768 = 1
  anyinit_procdff_31773 = 0000000010000000
  anyinit_procdff_31778 = 0000010000000001
  anyinit_procdff_31783 = 1
  anyinit_procdff_31788 = 0001000000000000
  anyinit_procdff_31798 = 00000000001000000000000000000000
  anyinit_procdff_31803 = 0
  anyinit_procdff_31808 = 1
  anyinit_procdff_31813 = 0
  anyinit_procdff_31818 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_31823 = 0000000000000001000000000000000000000000000000000000000000000000
  anyinit_procdff_31833 = 1
  anyinit_procdff_31838 = 1
  anyinit_procdff_31843 = 1
  anyinit_procdff_31848 = 1
  anyinit_procdff_31858 = 0000000000000000000000000001000000000000000010000000000000000100
  anyinit_procdff_31863 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_31868 = 0000000000000000000000000000010000000000000000000000000000010000
  anyinit_procdff_31883 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_31893 = 1111111111111111111111111111111011101111111111101011011101100100
  anyinit_procdff_31898 = 1
  anyinit_procdff_31903 = 0000000000000000000000000000000000000000000000000000000000000001
  anyinit_procdff_31908 = 0000000000000000000000000000000000000000000000000000000000010010
  anyinit_procdff_31913 = 0000000000000000000000000000000000000000000000000000000000001000
  anyinit_procdff_31923 = 0010
  anyinit_procdff_31928 = 0100
  anyinit_procdff_31933 = 1000
  anyinit_procdff_31938 = 00000000000000000000000010000000
  anyinit_procdff_31943 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_31948 = 0000000000000000000000000000000000000000000000000100000000000000
  anyinit_procdff_31953 = 0000000000100100100000100011000000100001000010100000001000000100
  anyinit_procdff_31958 = 01011111100111001100000000000000
  anyinit_procdff_31963 = 1111000110011111111011011010010100000000000100000000000000000000
  anyinit_procdff_31968 = 0000000000000000000000000001000000000000000000000000000000000000
  anyinit_procdff_31973 = 0000000000000000000000000000000000000000000000000000000001000000
  anyinit_procdff_31978 = 0000000000000000000000000000000000000000000000000000000000001000
  anyinit_procdff_31983 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_31988 = 1
  anyinit_procdff_31993 = 0000000100000000
  anyinit_procdff_31998 = 0000000001000000
  anyinit_procdff_32003 = 1
  anyinit_procdff_32008 = 0001000000000000
  anyinit_procdff_32018 = 00000010000010000000000000110000
  anyinit_procdff_32023 = 0
  anyinit_procdff_32028 = 1
  anyinit_procdff_32033 = 1
  anyinit_procdff_32038 = 0000000000100000000000000000000000000000000000000000000000000000
  anyinit_procdff_32043 = 0000000000000000000000000000000000100000000000000000000000000000
  anyinit_procdff_32053 = 1
  anyinit_procdff_32058 = 1
  anyinit_procdff_32063 = 1
  anyinit_procdff_32068 = 1
  anyinit_procdff_32078 = 0000000100000000000000000000100000000010000000000000000000000000
  anyinit_procdff_32083 = 0000000000000000000000000000000100000000000000000001000000000000
  anyinit_procdff_32088 = 0000000000000000000000000100001001000000000000000000000000000000
  anyinit_procdff_32103 = 0000000000000000000000000000000000001000000000000000000000000000
  anyinit_procdff_32113 = 1111111111111111111111111111111111111111111111111111111111010000
  anyinit_procdff_32118 = 0
  anyinit_procdff_32123 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_32128 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_32133 = 0000000000000000000000000000001000000000000000000000000000000000
  anyinit_procdff_32143 = 0100
  anyinit_procdff_32148 = 0100
  anyinit_procdff_32153 = 0010
  anyinit_procdff_32158 = 00000000000000100000000000000000
  anyinit_procdff_32163 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_32168 = 0000000000000000000000000000000000000000000001000000000000000000
  anyinit_procdff_32173 = 0000000100000000000000000000100000000000100000000000000000000000
  anyinit_procdff_32178 = 00110010001100011100000000000000
  anyinit_procdff_32183 = 0111101110001000111110010111100100000000000000000000000000101000
  anyinit_procdff_32188 = 0000000000000000000000000000000001000000000000000000000000000000
  anyinit_procdff_32193 = 0000000000000000000000100000000000000000000000000000000000000000
  anyinit_procdff_32198 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_32203 = 0000000000000000000000000000000000010000000000000000000000000000
  anyinit_procdff_32208 = 1
  anyinit_procdff_32213 = 0000000000100000
  anyinit_procdff_32218 = 0000100000000001
  anyinit_procdff_32223 = 1
  anyinit_procdff_32228 = 0000100000100000
  anyinit_procdff_32238 = 00000000000000000000000000100001
  anyinit_procdff_32243 = 1
  anyinit_procdff_32248 = 1
  anyinit_procdff_32253 = 0
  anyinit_procdff_32258 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_32263 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_32273 = 1
  anyinit_procdff_32278 = 1
  anyinit_procdff_32283 = 1
  anyinit_procdff_32288 = 1
  anyinit_procdff_32298 = 0000000000000000000000000000010000000000000000010000000000000010
  anyinit_procdff_32303 = 0000000000000000000000000000001000000000000000100000000000000000
  anyinit_procdff_32308 = 0000000000000000000000000100100000000000000010000000000000000000
  anyinit_procdff_32323 = 0000000000000000000000000000000000000000000000000000000000000001
  anyinit_procdff_32333 = 0101100010000000000100000000100100000000010010011111111011010000
  anyinit_procdff_32338 = 1
  anyinit_procdff_32343 = 0100000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_32348 = 0000000000000000000000000000000000000000000000000000000000011000
  anyinit_procdff_32353 = 0010000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_32363 = 0000
  anyinit_procdff_32368 = 0000
  anyinit_procdff_32373 = 0100
  anyinit_procdff_32378 = 00000000000000010000000000000000
  anyinit_procdff_32383 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_32388 = 0000000000000000000000000000000000000000000100000000000000000000
  anyinit_procdff_32393 = 0000000000000000000000000000000000000000000000000000000100000110
  anyinit_procdff_32398 = 11100000000000000000000000000000
  anyinit_procdff_32403 = 1111111111110111111111111111111000100000000000000000000000000000
  anyinit_procdff_32408 = 0000000000000000000000000000000000000000000000000000000001000000
  anyinit_procdff_32413 = 0000000000000000000000000000000000000000000000000000001000000000
  anyinit_procdff_32418 = 0000000000000000000000000000000000100000000000000000000000000000
  anyinit_procdff_32423 = 0000000000000010000000000000000000000000000000000000000000000000
  anyinit_procdff_32428 = 1
  anyinit_procdff_32433 = 0000000000000010
  anyinit_procdff_32438 = 0000000001000000
  anyinit_procdff_32443 = 1
  anyinit_procdff_32448 = 1000000000100000
  anyinit_procdff_32458 = 00000000000010000000000000000000
  anyinit_procdff_32463 = 1
  anyinit_procdff_32468 = 1
  anyinit_procdff_32473 = 0
  anyinit_procdff_32478 = 0100000000000000000000000000000000101011010000000000000000000000
  anyinit_procdff_32483 = 0000000000000000000000000000000000000000000000000000000000001000
  anyinit_procdff_32493 = 1
  anyinit_procdff_32498 = 1
  anyinit_procdff_32503 = 1
  anyinit_procdff_32508 = 0
  anyinit_procdff_32518 = 0000000000000000000000000000000000000000000010000000000000000100
  anyinit_procdff_32523 = 0000000000000000000000000000100000000000000000000000001000000000
  anyinit_procdff_32528 = 0000000000000000000000000010000100000000000000000000001000000000
  anyinit_procdff_32543 = 0000000000000000000000000100000000000000000000000000000000000000
  anyinit_procdff_32553 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_32558 = 1
  anyinit_procdff_32563 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_32568 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_32573 = 0000000000000000000000000001000000000000000000000000000000000000
  anyinit_procdff_32583 = 0000
  anyinit_procdff_32588 = 1000
  anyinit_procdff_32593 = 0100
  anyinit_procdff_32598 = 00000000000000000000000000100000
  anyinit_procdff_32603 = 0100000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_32608 = 0000000000000000000000000000000000100000000000000000000000000000
  anyinit_procdff_32613 = 0000000000000000000100000000000000000000000000000000000000000110
  anyinit_procdff_32618 = 01101100110000000001010010100001
  anyinit_procdff_32623 = 1111011011001111111111101111010100100000000000100000000000000011
  anyinit_procdff_32628 = 0000000000000000000000000000000000000000000000000000000000000100
  anyinit_procdff_32633 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_32638 = 0000000010000000000000000000000000000000000000000000000000000000
  anyinit_procdff_32643 = 0000000000000000000000000000000000000000000000010000000000000000
  anyinit_procdff_32648 = 1
  anyinit_procdff_32653 = 0000000010001001
  anyinit_procdff_32658 = 0000001000000010
  anyinit_procdff_32663 = 1
  anyinit_procdff_32668 = 0000000000000100
  anyinit_procdff_32678 = 00010000000000000011111111111111
  anyinit_procdff_32683 = 0
  anyinit_procdff_32688 = 1
  anyinit_procdff_32693 = 1
  anyinit_procdff_32698 = 0000000000000000000000000000000000000000000000000000010000000000
  anyinit_procdff_32703 = 1000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_32713 = 0
  anyinit_procdff_32718 = 1
  anyinit_procdff_32723 = 0
  anyinit_procdff_32728 = 1
  anyinit_procdff_32738 = 0000000100000000000000000100000000000000000001000000000001000000
  anyinit_procdff_32743 = 0000000000000000000000000000010000000100000000000000000000000000
  anyinit_procdff_32748 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_32763 = 0000000000000000000000000000000001000000000000000000000000000000
  anyinit_procdff_32773 = 1111111111111111111111111111111111111111111111111111111111111110
  anyinit_procdff_32778 = 1
  anyinit_procdff_32783 = 0000000000000000000001000000000000000000000000000000000000000000
  anyinit_procdff_32788 = 0000000000000000000000000000000000000000000000000000000000000100
  anyinit_procdff_32793 = 0000000000000000000000001000100000000000000000000000000000000000
  anyinit_procdff_32803 = 0010
  anyinit_procdff_32808 = 1000
  anyinit_procdff_32813 = 1000
  anyinit_procdff_32818 = 00100000000000000000000000000000
  anyinit_procdff_32823 = 0000000000000000000100000000000000000000000000000000000000000000
